car_id,brand,model,year,kms_driven,fuel_type,transmission,owner_type,mileage,engine,power,seats,location,price
1821,Ford,Aspire,2014,126380,Petrol,Automatic,Second,14.3,1598,102,4,Kolkata,3.52
1822,Maruti,Baleno,2016,57001,Petrol,Automatic,Third,15.7,998,86,5,Chennai,5.1
1823,Ford,Aspire,2007,41252,Petrol,Automatic,Second,17.4,1998,106,4,Pune,3.16
1824,Hyundai,i10,2016,62189,Diesel,Manual,Third,15.6,1598,57,4,Mumbai,4.31
1825,Mahindra,Scorpio,2020,83011,CNG,Automatic,Third,20.2,1598,80,5,Chennai,6.57
1826,Volkswagen,Jetta,2017,137017,CNG,Automatic,First,14.0,1598,99,4,Delhi,4.26
1827,Honda,Amaze,2020,70508,CNG,Manual,First,23.2,998,125,7,Delhi,6.21
1828,Mahindra,XUV500,2020,17012,Petrol,Automatic,Third,16.4,1497,102,4,Bangalore,6.97
1829,Ford,Aspire,2008,30058,CNG,Automatic,Second,17.9,1197,86,5,Pune,1.64
1830,Toyota,Etios,2021,78593,CNG,Automatic,Third,18.0,1998,71,4,Kolkata,6.08
1831,Maruti,Baleno,2008,110566,Diesel,Automatic,Second,22.3,1598,60,5,Delhi,1.5
1832,Maruti,Swift,2022,89441,CNG,Manual,Second,17.2,1598,79,4,Bangalore,6.91
1833,Volkswagen,Vento,2020,38673,CNG,Automatic,Third,19.0,1998,96,7,Hyderabad,7.21
1834,Ford,Figo,2020,50975,CNG,Manual,Second,17.0,1497,73,5,Hyderabad,5.94
1835,Toyota,Corolla,2016,84563,Diesel,Manual,First,15.5,1998,144,4,Mumbai,5.33
1836,Mahindra,Scorpio,2016,17051,CNG,Automatic,Second,13.9,998,59,5,Bangalore,6.3
1837,Honda,Amaze,2016,24797,CNG,Manual,First,19.6,1197,96,7,Bangalore,5.78
1838,Ford,EcoSport,2007,89930,Petrol,Automatic,First,17.6,998,92,7,Bangalore,1.54
1839,Maruti,Baleno,2018,144941,Diesel,Automatic,First,11.3,1598,80,7,Delhi,4.38
1840,Honda,Amaze,2017,94520,CNG,Manual,Second,18.5,998,145,7,Pune,4.59
1841,Hyundai,i20,2020,141797,CNG,Automatic,First,17.1,1998,103,5,Bangalore,5.91
1842,Toyota,Innova,2020,29744,CNG,Manual,Second,19.3,1497,97,4,Bangalore,7.93
1843,Ford,Figo,2012,34106,CNG,Manual,Third,14.6,1497,94,5,Delhi,2.65
1844,Ford,Aspire,2020,121963,Petrol,Automatic,First,19.7,1497,67,7,Kolkata,5.85
1845,Honda,Amaze,2022,92143,Petrol,Automatic,Second,17.1,1497,105,7,Hyderabad,7.42
1846,Toyota,Corolla,2022,57343,Petrol,Manual,Third,14.3,1598,86,4,Pune,6.3
1847,Mahindra,TUV300,2019,80237,CNG,Automatic,Third,14.2,998,81,7,Mumbai,5.34
1848,Honda,Amaze,2009,73012,Petrol,Automatic,Second,25.3,1598,94,5,Kolkata,1.5
1849,Mahindra,XUV500,2011,118118,Diesel,Automatic,Third,16.3,1197,105,5,Pune,2.58
1850,Ford,EcoSport,2017,72516,Petrol,Manual,First,13.2,998,47,4,Kolkata,6.29
1851,Mahindra,Scorpio,2019,137240,CNG,Automatic,Second,19.2,998,68,4,Mumbai,5.12
1852,Honda,City,2005,77737,Diesel,Manual,Third,10.1,998,85,7,Chennai,1.5
1853,Mahindra,XUV500,2006,32001,Diesel,Automatic,First,20.8,1598,65,5,Pune,2.3
1854,Volkswagen,Polo,2017,46847,Petrol,Manual,Third,15.2,1998,90,4,Hyderabad,4.42
1855,Volkswagen,Jetta,2021,76009,Diesel,Manual,First,16.8,1998,65,4,Kolkata,7.21
1856,Mahindra,Scorpio,2015,112223,CNG,Manual,Second,20.6,1197,80,4,Delhi,3.27
1857,Hyundai,i10,2013,125205,Diesel,Automatic,Third,13.7,998,79,5,Hyderabad,2.17
1858,Honda,Jazz,2008,92965,CNG,Automatic,Second,25.9,1197,63,5,Kolkata,2.07
1859,Hyundai,i20,2020,106400,Diesel,Manual,Third,21.0,1998,91,4,Kolkata,5.75
1860,Volkswagen,Jetta,2006,72829,Diesel,Automatic,Second,19.1,1497,93,7,Delhi,1.5
1861,Ford,EcoSport,2019,111835,Petrol,Automatic,Second,21.7,1497,107,4,Kolkata,5.05
1862,Mahindra,XUV500,2014,65151,Petrol,Automatic,Third,14.0,1497,81,7,Chennai,3.4
1863,Mahindra,XUV500,2013,30996,Diesel,Automatic,Third,17.8,1598,110,5,Pune,3.85
1864,Toyota,Innova,2010,78411,CNG,Manual,Second,17.9,1598,86,7,Pune,2.36
1865,Mahindra,TUV300,2015,128819,CNG,Manual,First,11.3,1197,73,7,Chennai,3.53
1866,Mahindra,TUV300,2009,10806,Diesel,Manual,Third,21.6,1497,75,5,Hyderabad,1.5
1867,Maruti,Swift,2010,75432,CNG,Manual,Third,19.9,1598,72,5,Chennai,1.5
1868,Toyota,Corolla,2009,78335,Petrol,Automatic,Second,16.1,1197,81,4,Chennai,1.73
1869,Honda,City,2017,108912,CNG,Manual,First,11.4,998,103,7,Pune,5.26
1870,Ford,Aspire,2012,33324,Diesel,Manual,Second,20.0,1197,62,4,Chennai,3.53
1871,Ford,Figo,2013,49125,Petrol,Automatic,First,18.0,1998,97,4,Delhi,5.05
1872,Volkswagen,Jetta,2018,128936,CNG,Automatic,First,15.8,1197,87,7,Mumbai,5.35
1873,Hyundai,i20,2014,139543,Diesel,Manual,Second,22.4,1197,99,7,Mumbai,2.7
1874,Mahindra,Scorpio,2011,119662,Petrol,Automatic,First,18.3,998,113,5,Bangalore,2.71
1875,Hyundai,Verna,2019,75095,Diesel,Automatic,First,15.4,998,113,5,Mumbai,6.95
1876,Mahindra,Scorpio,2017,65631,CNG,Automatic,Third,16.7,1598,75,7,Hyderabad,5.14
1877,Honda,City,2008,25401,Petrol,Automatic,First,19.4,1598,89,5,Hyderabad,3.35
1878,Volkswagen,Jetta,2006,11405,Diesel,Automatic,Second,23.1,1598,106,7,Bangalore,2.27
1879,Hyundai,Verna,2006,57021,Diesel,Manual,Third,20.8,1598,64,5,Chennai,1.5
1880,Hyundai,i10,2015,149047,Diesel,Manual,Second,23.4,998,81,5,Delhi,2.1
1881,Hyundai,i20,2013,104527,Diesel,Automatic,Second,16.0,1998,63,5,Hyderabad,2.72
1882,Honda,Amaze,2010,92717,CNG,Automatic,First,16.9,1998,57,7,Pune,2.65
1883,Mahindra,Scorpio,2006,59524,Petrol,Manual,First,20.7,1197,67,4,Chennai,1.97
1884,Honda,City,2019,124407,Petrol,Automatic,First,19.5,1598,106,5,Pune,5.28
1885,Ford,Figo,2019,139233,Petrol,Manual,First,20.6,1497,63,4,Mumbai,5.26
1886,Mahindra,Scorpio,2010,54117,CNG,Automatic,Third,18.5,1998,96,4,Hyderabad,1.83
1887,Maruti,Dzire,2010,119161,Petrol,Manual,Second,15.3,998,97,5,Delhi,1.5
1888,Honda,Jazz,2008,113329,Diesel,Manual,Second,19.4,1197,58,4,Delhi,1.5
1889,Toyota,Corolla,2020,129027,CNG,Automatic,Third,14.3,998,96,5,Delhi,5.23
1890,Volkswagen,Jetta,2019,95174,CNG,Manual,First,15.9,998,97,7,Bangalore,5.83
1891,Honda,City,2007,109979,Petrol,Automatic,Second,16.4,1197,65,4,Kolkata,1.5
1892,Mahindra,Scorpio,2007,15377,Petrol,Manual,Second,19.0,1598,54,5,Pune,2.04
1893,Mahindra,TUV300,2009,41615,Diesel,Automatic,Second,17.2,1497,99,7,Hyderabad,2.62
1894,Hyundai,i20,2008,106326,CNG,Manual,Second,17.0,1598,100,5,Chennai,1.5
1895,Honda,Jazz,2018,33651,Diesel,Automatic,Third,18.9,1197,94,5,Pune,5.26
1896,Toyota,Innova,2006,144569,Diesel,Automatic,Third,20.3,1197,97,7,Pune,1.5
1897,Volkswagen,Polo,2020,148222,CNG,Manual,Second,17.3,1598,84,5,Delhi,4.47
1898,Mahindra,Scorpio,2014,48956,Petrol,Automatic,First,19.0,1998,114,5,Bangalore,5.66
1899,Ford,EcoSport,2022,30062,Petrol,Manual,Third,14.1,1598,97,5,Delhi,7.86
1900,Toyota,Corolla,2013,103181,Diesel,Manual,Third,19.2,998,107,4,Pune,3.14
1901,Volkswagen,Vento,2010,57764,Diesel,Manual,First,21.1,1598,90,7,Bangalore,3.37
1902,Honda,Jazz,2019,127951,CNG,Automatic,Second,18.4,1197,85,4,Mumbai,4.87
1903,Maruti,Dzire,2013,37873,Diesel,Manual,First,22.7,1598,69,4,Delhi,5.21
1904,Hyundai,Verna,2020,130628,CNG,Automatic,Third,19.5,1998,57,7,Chennai,5.07
1905,Honda,Jazz,2016,113546,Diesel,Manual,First,11.7,1197,98,4,Mumbai,4.57
1906,Maruti,Swift,2011,17029,Petrol,Automatic,Third,16.2,1197,87,7,Mumbai,4.54
1907,Toyota,Corolla,2022,60047,Petrol,Automatic,Second,16.5,1197,64,5,Chennai,8.34
1908,Maruti,Swift,2010,49956,CNG,Automatic,Second,23.9,1598,85,4,Kolkata,3.51
1909,Toyota,Corolla,2012,62779,Diesel,Automatic,First,22.0,1497,70,4,Delhi,3.8
1910,Volkswagen,Jetta,2018,118969,Diesel,Automatic,First,21.7,1598,119,5,Chennai,5.6
1911,Ford,Aspire,2020,70792,CNG,Manual,Third,15.4,998,125,5,Hyderabad,5.32
1912,Honda,Jazz,2007,80214,CNG,Automatic,Second,17.0,998,92,5,Hyderabad,1.97
1913,Volkswagen,Vento,2019,124355,Petrol,Manual,Second,20.6,1197,93,5,Bangalore,4.84
1914,Toyota,Innova,2021,67593,CNG,Automatic,Third,18.1,1598,96,4,Bangalore,5.28
1915,Volkswagen,Jetta,2017,119277,CNG,Automatic,Second,17.1,1197,90,7,Mumbai,3.84
1916,Honda,Jazz,2007,136586,Petrol,Manual,First,19.2,1197,81,7,Chennai,1.5
1917,Maruti,Baleno,2020,89600,Petrol,Manual,Third,22.7,998,76,4,Bangalore,5.13
1918,Honda,Amaze,2010,55800,CNG,Manual,First,17.8,1497,76,5,Delhi,2.98
1919,Ford,EcoSport,2008,68745,Diesel,Automatic,Second,15.7,1497,62,4,Kolkata,2.14
1920,Ford,Figo,2009,145105,CNG,Manual,Third,19.9,998,69,5,Kolkata,1.5
1921,Toyota,Innova,2008,36704,CNG,Manual,Third,16.1,998,90,4,Pune,1.88
1922,Maruti,Swift,2016,51165,CNG,Automatic,Third,17.9,1598,94,7,Chennai,4.62
1923,Volkswagen,Polo,2009,105351,Diesel,Manual,First,17.4,1197,81,5,Chennai,1.5
1924,Mahindra,XUV500,2012,134168,Diesel,Automatic,Third,17.5,1197,54,4,Bangalore,1.5
1925,Honda,Jazz,2018,104540,CNG,Manual,First,17.1,1998,80,5,Kolkata,4.99
1926,Hyundai,i10,2018,118372,Diesel,Automatic,Third,17.8,1497,95,4,Chennai,4.77
1927,Hyundai,i10,2021,28240,Petrol,Automatic,Second,16.1,1598,61,4,Chennai,7.31
1928,Maruti,Baleno,2006,49571,CNG,Manual,Third,16.5,1998,78,5,Chennai,1.5
1929,Toyota,Corolla,2022,89776,CNG,Automatic,Second,14.1,998,76,5,Hyderabad,7.1
1930,Ford,EcoSport,2017,126965,CNG,Manual,Third,19.8,1998,74,7,Pune,3.05
1931,Toyota,Corolla,2016,116038,Petrol,Automatic,First,15.2,998,84,7,Bangalore,4.16
1932,Toyota,Corolla,2009,146438,CNG,Automatic,First,19.7,998,49,7,Hyderabad,1.5
1933,Honda,Jazz,2015,51950,Petrol,Manual,Third,18.9,1998,89,5,Mumbai,5.31
1934,Mahindra,Scorpio,2018,142454,Petrol,Manual,Second,19.0,1497,65,7,Hyderabad,3.8
1935,Honda,City,2006,42702,Diesel,Automatic,Third,12.7,998,83,5,Bangalore,1.5
1936,Hyundai,Verna,2022,71299,Diesel,Automatic,Second,20.7,1998,74,7,Mumbai,7.32
1937,Volkswagen,Vento,2021,74915,Petrol,Automatic,Third,16.1,1998,120,4,Kolkata,6.24
1938,Mahindra,Scorpio,2019,35686,Petrol,Automatic,Second,23.5,998,101,4,Delhi,7.13
1939,Toyota,Innova,2020,66304,Diesel,Manual,Second,19.1,1998,93,5,Hyderabad,5.21
1940,Ford,Aspire,2017,79125,CNG,Automatic,Third,17.2,1598,102,5,Pune,4.69
1941,Toyota,Corolla,2018,52688,Petrol,Manual,Second,13.8,1598,84,4,Pune,6.5
1942,Ford,Aspire,2008,65742,Diesel,Automatic,First,21.7,1197,84,7,Bangalore,2.86
1943,Maruti,Dzire,2018,38923,Petrol,Automatic,Third,16.9,1497,51,4,Hyderabad,5.46
1944,Hyundai,i10,2016,89934,Diesel,Automatic,Second,22.7,1598,80,4,Kolkata,4.48
1945,Hyundai,i10,2018,22753,Diesel,Automatic,First,17.1,1197,123,7,Chennai,8.06
1946,Maruti,Swift,2022,101396,Petrol,Manual,Second,24.7,1598,82,7,Bangalore,6.42
1947,Ford,Figo,2015,108908,Diesel,Manual,First,13.5,1998,115,7,Chennai,3.24
1948,Mahindra,Scorpio,2019,49054,CNG,Automatic,First,18.7,1998,63,7,Hyderabad,6.82
1949,Toyota,Etios,2012,113650,Diesel,Manual,Third,15.5,1598,73,7,Bangalore,1.5
1950,Volkswagen,Polo,2010,16502,CNG,Automatic,Third,16.4,998,102,7,Hyderabad,2.62
1951,Maruti,Swift,2022,23860,CNG,Manual,Second,18.7,1998,109,4,Delhi,7.57
1952,Volkswagen,Jetta,2010,14973,Diesel,Manual,First,15.8,1998,80,5,Delhi,4.29
1953,Mahindra,TUV300,2015,115328,CNG,Manual,Second,18.6,998,74,5,Chennai,3.44
1954,Hyundai,i20,2005,148386,Diesel,Automatic,Second,14.7,998,99,4,Delhi,1.5
1955,Ford,EcoSport,2014,47757,Petrol,Automatic,First,17.1,1197,68,5,Chennai,4.7
1956,Volkswagen,Polo,2006,95273,Petrol,Manual,Third,19.6,998,110,5,Chennai,1.5
1957,Maruti,Baleno,2009,118219,Diesel,Automatic,Second,19.4,998,43,4,Mumbai,1.5
1958,Hyundai,Verna,2012,139231,CNG,Automatic,First,17.9,1497,67,4,Bangalore,2.05
1959,Toyota,Corolla,2018,27159,Diesel,Manual,Second,16.0,1197,91,4,Bangalore,6.06
1960,Ford,Aspire,2008,74570,CNG,Manual,Second,11.3,1998,43,5,Chennai,1.5
1961,Maruti,Dzire,2021,63335,Petrol,Automatic,Third,19.4,1197,30,4,Hyderabad,6.38
1962,Toyota,Corolla,2019,20955,Petrol,Automatic,Third,16.4,1497,113,7,Mumbai,6.49
1963,Maruti,Swift,2020,81644,CNG,Automatic,Third,19.1,1598,88,5,Kolkata,4.8
1964,Volkswagen,Polo,2021,83744,Petrol,Manual,Third,20.3,1998,89,7,Delhi,5.98
1965,Honda,City,2017,42237,Petrol,Automatic,Second,29.8,1197,43,7,Hyderabad,6.82
1966,Mahindra,Scorpio,2015,78514,CNG,Automatic,Second,17.1,1197,91,7,Bangalore,4.41
1967,Honda,City,2019,96103,Petrol,Manual,Third,16.7,998,74,7,Chennai,4.84
1968,Maruti,Swift,2010,118308,CNG,Automatic,Second,13.4,1998,100,4,Kolkata,1.5
1969,Volkswagen,Jetta,2007,18112,CNG,Automatic,Third,14.6,998,76,5,Kolkata,2.57
1970,Toyota,Corolla,2016,111384,Petrol,Manual,First,16.4,1598,92,5,Mumbai,3.81
1971,Toyota,Innova,2012,15185,Diesel,Automatic,First,20.3,998,99,7,Pune,5.92
1972,Honda,Jazz,2012,71409,Diesel,Automatic,First,17.5,1497,98,5,Pune,3.92
1973,Volkswagen,Jetta,2011,11870,Petrol,Automatic,First,21.9,1497,71,7,Hyderabad,5.04
1974,Toyota,Innova,2022,60795,CNG,Manual,First,17.4,1998,84,4,Pune,7.63
1975,Maruti,Swift,2013,69759,CNG,Automatic,First,18.8,998,83,7,Pune,4.41
1976,Ford,Aspire,2013,128994,Petrol,Automatic,Third,22.7,998,105,5,Chennai,2.55
1977,Mahindra,Scorpio,2013,41907,CNG,Automatic,Second,16.6,1497,67,7,Kolkata,4.84
1978,Maruti,Dzire,2012,22311,Diesel,Automatic,Third,20.6,1598,114,5,Delhi,3.55
1979,Toyota,Innova,2015,31445,CNG,Manual,Third,17.3,1197,52,7,Chennai,4.17
1980,Maruti,Swift,2011,53117,Diesel,Automatic,First,21.0,998,76,4,Chennai,4.16
1981,Toyota,Innova,2015,75643,Petrol,Manual,Second,17.4,1197,91,5,Kolkata,3.41
1982,Maruti,Baleno,2021,72060,Petrol,Automatic,First,18.3,1598,25,7,Delhi,7.37
1983,Maruti,Swift,2006,108931,Diesel,Manual,First,13.1,998,109,5,Delhi,1.5
1984,Honda,Jazz,2018,27246,Petrol,Manual,Third,19.4,998,115,5,Kolkata,5.18
1985,Toyota,Etios,2008,117769,Petrol,Manual,Second,23.2,1598,104,5,Kolkata,1.5
1986,Toyota,Corolla,2008,99028,CNG,Manual,Second,21.4,1998,63,5,Hyderabad,1.5
1987,Hyundai,i10,2008,13221,CNG,Manual,Third,16.2,1197,74,7,Mumbai,1.5
1988,Volkswagen,Jetta,2013,103163,Diesel,Automatic,Third,21.7,1998,80,5,Mumbai,2.81
1989,Hyundai,i10,2006,25857,Petrol,Automatic,Third,16.3,1598,49,7,Pune,1.52
1990,Mahindra,Scorpio,2014,48174,Petrol,Automatic,Second,12.3,1998,84,5,Bangalore,3.95
1991,Honda,City,2021,47906,Petrol,Manual,Third,24.0,1998,103,4,Chennai,6.49
1992,Honda,City,2011,62759,Petrol,Automatic,First,21.8,1598,68,7,Pune,3.92
1993,Toyota,Corolla,2015,97991,CNG,Automatic,Second,18.6,1497,90,4,Delhi,4.68
1994,Toyota,Innova,2020,67515,Petrol,Manual,Third,20.2,1197,91,5,Hyderabad,4.82
1995,Hyundai,i10,2020,96904,CNG,Automatic,First,15.1,1598,83,4,Kolkata,6.61
1996,Maruti,Baleno,2005,29328,Diesel,Manual,Third,14.6,998,133,4,Bangalore,1.5
1997,Toyota,Innova,2016,21509,Petrol,Manual,First,19.8,1497,86,4,Mumbai,5.86
1998,Honda,Jazz,2010,99081,CNG,Manual,First,15.1,1197,87,4,Mumbai,2.15
1999,Mahindra,Scorpio,2008,15503,CNG,Manual,Second,14.3,998,92,5,Mumbai,2.31
